공연시설ID,공연시설명,공연장수,시설특성,개관연도,객석수,전화번호,홈페이지,주소,위도,경도,레스토랑여부,카페여부,편의점여부,놀이방여부,수유실여부,장애시설_주차장,장애시설_화장실,장애시설_경사로,장애시설_엘리베이터,주차시설여부,mt13s,returncode,errmsg,responsetime,시군구,시도
FC000897,시흥시평생학습센터,1.0,공공(기타),1995.0,430.0,031-310-2525,http://eduinfo.siheung.go.kr/new/07_centers/center.jsp,경기도 시흥시 은행로173번길 14 (대야동),37.4454052,126.79664000000002,N,N,N,N,N,N,N,N,N,Y,,,,,시흥시,경기도
FC003634,종로노인종합복지관 종로마루홀,1.0,공공(기타),,0.0,02-742-9500,https://www.jongnonoin.or.kr/index.php,서울특별시 종로구 율곡로19길 17-8 (이화동),37.5766679,127.0060206,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001204,달빛극장,1.0,민간(대학로),2012.0,96.0,010-4540-4175,,서울특별시 종로구 대학로 133 - 6,37.582811199999995,127.0010019,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001574,세상에서제일작은한평극장,1.0,민간(대학로 외),2012.0,20.0,010-4234-7419,https://www.facebook.com/onep401/,"서울특별시 종로구 사직로8길 42 (내수동, 광화문시대)",37.5737561,126.9731087,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC002163,의정부시청,1.0,공공(기타),,30000.0,031-828-2114,https://www.ui4u.go.kr/main.do,경기도 의정부시 시민로 1 (의정부동),37.4890305,127.492106,N,N,N,N,N,Y,Y,N,N,Y,,,,,의정부시,경기도
FC003417,서울아트센터,2.0,민간(대학로 외),2023.0,1083.0,02-2287-0500,yego.or.kr,서울특별시 종로구 평창문화로 70 (평창동),37.6057568,126.9678907,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC002932,아스가르드 씨어터 (구. 낙산씨어터),1.0,민간(대학로),,92.0,02-6012-2511,,서울특별시 종로구 동숭길 140(혜화동),37.5836705,127.0025639,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC000653,KPU 아트센터,1.0,민간(대학로 외),2007.0,305.0,031-8041-1036,http://arts.kpu.ac.kr/,경기도 시흥시 산기대학로 237 (정왕동),37.3402849,126.73350759999994,Y,Y,Y,N,N,Y,N,N,N,Y,,,,,시흥시,경기도
FC001570,대교타워 아이레벨홀,1.0,민간(대학로 외),2013.0,274.0,,https://company.daekyo.com/Kr/business/eyelevelhall.aspx?pgmId=DK20014,서울특별시 관악구 보라매로3길 23 (봉천동),37.49099,126.925521,N,N,N,N,N,N,N,N,N,Y,,,,,관악구,서울특별시
FC003360,광진어린이공연장,1.0,민간(대학로 외),,105.0,,,서울특별시 광진구 능동로 400(중곡동),37.5650581,127.0844568,N,N,N,N,N,N,N,N,N,Y,,,,,광진구,서울특별시
FC002129,유나이티드 컬쳐센터 & 갤러리,1.0,기타(비공연장),,200.0,02-539-0692,https://www.unitedgallery.co.kr/index.asp,서울특별시 강남구 강남대로102길 41 (역삼동),37.5036212,127.0280612,N,N,N,N,N,Y,N,N,N,N,,,,,강남구,서울특별시
FC001137,안똔체홉극장,2.0,민간(대학로),2007.0,65.0,02-745-8960,http://www.chekhov.co.kr,서울특별시 종로구 성균관로3길 23 (명륜3가),37.5830504,126.99701000000005,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001941,남동아시아드,1.0,공공(기타),2013.0,4968.0,032-715-5173,https://www.icsports.or.kr/fmcs/71,인천광역시 남동구 소래로 540 (수산동),37.4379178,126.7337942,N,N,N,N,N,Y,Y,N,Y,Y,,,,,남동구,인천광역시
FC002284,호평체육문화센터,1.0,공공(기타),2017.0,200.0,031-560-1401,https://www.ncuc.or.kr/hp/345,경기도 남양주시 늘을2로 67 (호평동),37.6576512,127.2422323,N,N,N,N,N,Y,Y,Y,N,Y,,,,,남양주시,경기도
FC001102,라이프 씨어터,1.0,민간(대학로),2008.0,180.0,02-742-4544,http://blog.naver.com/noneune,서울특별시 종로구 창경궁로34길 26 (명륜2가),37.5838695,127.00105910000002,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001245,평촌아트홀,1.0,공공(문예회관),2004.0,638.0,031-687-0500,http://www.ayac.or.kr/,경기도 안양시 동안구 평촌대로 76 (호계동),37.3801134,126.96406060000004,N,Y,N,Y,N,Y,Y,Y,Y,Y,,,,,안양시,경기도
FC001950,대진대학교,3.0,기타(비공연장),2012.0,6304.0,031-539-1114,http://www.daejin.ac.kr/index.do?sso=ok,경기도 포천시 호국로 1007 (선단동),37.8734346,127.1573986,Y,Y,Y,N,N,Y,Y,N,N,Y,,,,,포천시,경기도
FC003548,CGV [용산],20.0,기타(비공연장),2004.0,3890.0,00-1544-1122,http://www.cgv.co.kr/theaters/?page=location&theaterCode=0013,서울특별시 용산구 한강대로23길 55 (한강로3가),37.5297718,126.9647415,Y,Y,Y,N,N,N,N,N,N,N,,,,,용산구,서울특별시
FC000098,극장 온 (ON) (구.CJ아지트),1.0,민간(대학로),2016.0,190.0,02-726-7967,https://www.cjazit.org/cjazit,서울특별시 종로구 대학로12길 69 (동숭동),37.5809629,127.00394989999997,Y,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC003183,디뮤지엄,1.0,민간(대학로 외),,0.0,02-6233-7200,http://www.daelimmuseum.org,"서울특별시 성동구 왕십리로 83-21(성수동1가, 아크로 서울포레스트)",37.5441547,127.0433578,N,N,N,N,N,N,N,N,N,N,,,,,성동구,서울특별시
FC001590,현대백화점 문화홀 [킨텍스],1.0,민간(대학로 외),2011.0,540.0,031-822-2520,http://www.ehyundai.com/newCulture/CW/CW000001_V.do,경기도 고양시 일산서구 호수로 817 (대화동),37.6677307,126.75104379999992,Y,Y,Y,Y,Y,N,N,N,N,Y,,,,,고양시,경기도
FC001567,국화소극장,1.0,민간(대학로 외),2014.0,40.0,02-822-5707,http://dugonga.com/index_kw.php,서울특별시 동작구 상도로30길 8 (상도동),37.5047465,126.94127920000004,N,N,N,N,N,N,N,N,N,N,,,,,동작구,서울특별시
FC002106,롯데백화점 [청량리],1.0,민간(대학로 외),,600.0,02-3707-2830,https://www.lotteshopping.com/branchShopGuide/floorGuideSub?cstr=0004,서울특별시 동대문구 왕산로 214 (전농동),37.5809786,127.046992,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,,,,,동대문구,서울특별시
FC003776,한바탕 소극장,1.0,민간(대학로 외),,0.0,,,서울특별시 송파구 송이로32길 19 (문정동),37.4882251,127.1277366,N,N,N,N,N,N,N,N,N,N,,,,,송파구,서울특별시
FC002211,마이라이브홀,1.0,민간(대학로 외),,102.0,070-7131-5620,https://blog.naver.com/polarisent-,서울특별시 강남구 논현로 816 (신사동),37.5212772,127.0284569,N,Y,N,N,N,Y,N,N,N,Y,,,,,강남구,서울특별시
FC002349,서울어린이대공원,1.0,기타(비공연장),2009.0,8000.0,02-450-9311,http://www.sisul.or.kr/open_content/childrenpark/,서울특별시 광진구 능동로 216 (능동),37.5495623,127.0810303,Y,Y,N,N,Y,Y,Y,Y,N,Y,,,,,광진구,서울특별시
FC001655,모두누림센터,1.0,공공(문예회관),2017.0,372.0,031-357-5238,http://art.hcf.or.kr/subpage/index/504,경기도 화성시 남양읍 시청로 155,37.1987619,126.82857749999994,Y,Y,N,Y,N,Y,Y,Y,Y,Y,,,,,화성시,경기도
FC001790,MHN STAGE,1.0,민간(대학로 외),,80.0,02-4220-3033,,서울특별시 마포구 와우산로 117 (서교동),37.553719,126.926423,N,Y,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC001087,동양예술극장(구. 아트센터K),3.0,민간(대학로),2015.0,583.0,02-743-4667,,서울특별시 종로구 대학로14길 29,37.5845208,127.00231510000005,N,Y,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC002205,정동1928아트센터,1.0,민간(대학로 외),2019.0,150.0,02-722-1928,https://www.jeongdong1928.com/,서울특별시 중구 덕수궁길 130 (정동),37.5679098,126.9738843,N,Y,N,N,N,N,N,N,N,Y,,,,,중구,서울특별시
FC003377,팔달문화센터,1.0,공공(기타),,0.0,,http://www.pdcc.co.kr/base/contents/view?contentsNo=8&menuLevel=2&menuNo=10#,경기도 수원시 팔달구 수원천로 336(매향동),37.2835707,127.0186642,N,N,N,N,Y,N,N,N,N,N,,,,,수원시,경기도
FC001094,예술공간 혜화,1.0,민간(대학로),2012.0,110.0,02-747-9139,,서울특별시 종로구 혜화로 10-3 성인빌딩,37.5890224,126.99993619999998,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC003770,성북장애인자립생활센터,1.0,기타(비공연장),,0.0,02-921-7232,http://www.sbcil.org/,서울특별시 성북구 보문로 134 (보문동1가),37.5869755,127.0187924,N,N,N,N,N,N,Y,N,Y,N,,,,,성북구,서울특별시
FC000152,한성아트홀(구. 인켈아트홀),2.0,민간(대학로),1990.0,400.0,02-741-0251,,서울특별시 종로구 창경궁로 254 (명륜2가),37.5728677,126.9970786,N,N,N,N,N,N,N,N,N,Y,,,,,종로구,서울특별시
FC002297,로즈아트홀,1.0,민간(대학로 외),2013.0,76.0,070-4078-5586,,서울특별시 노원구 석계로7길 12-8 (월계동),37.6164016,127.0632747,N,N,N,N,N,N,N,N,N,N,,,,,노원구,서울특별시
FC000643,오정아트홀,1.0,공공(기타),2003.0,404.0,032-677-1844,http://www.bcf.or.kr/coro/conc/conctour/concerttourList5.act,경기도 부천시 성오로 172 (오정동),37.527703,126.79657169999996,N,N,N,N,N,Y,N,Y,N,Y,,,,,부천시,경기도
FC003490,청년예술청 SAPY,3.0,민간(대학로 외),,115.0,,http://www.sapy.kr/,"서울특별시 서대문구 경기대로 26-26 (충정로3가, 더스타일하우스디센트럴)",37.5610226,126.9621924,N,N,N,N,N,N,N,N,N,N,,,,,서대문구,서울특별시
FC001680,예술공간 몬스덕,1.0,민간(대학로 외),2015.0,54.0,070-8704-4410,https://blog.naver.com/monsduck-mullae,서울특별시 영등포구 경인로77가길 7-1 (문래동2가),37.5118362,126.8925749,N,N,N,N,N,N,N,N,N,N,,,,,영등포구,서울특별시
FC000461,북촌아트홀,1.0,민간(대학로 외),2010.0,160.0,02-988-2258,http://www.bukchonarthall.co.kr/main.php,서울특별시 종로구 창덕궁길 29-4 (원서동),37.5788686,126.9889736,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001889,김포시 평생학습센터 (여성회관),1.0,공공(기타),1998.0,328.0,031-980-5147,https://www.gimpo.go.kr/learning/index.do,경기도 김포시 사우중로3번길 13-17 (사우동),37.6158196,126.71441779999998,N,N,N,N,N,Y,N,Y,Y,Y,,,,,김포시,경기도
FC003732,나비카페,1.0,기타(비공연장),,0.0,,,서울특별시 마포구 고산2길 6 (노고산동),37.553197,126.9378929,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC002296,그랜드 인터컨티넨탈 서울 파르나스,1.0,기타(비공연장),2014.0,1160.0,02-559-7778,https://seoul.intercontinental.com/grandicparnas/,서울특별시 강남구 테헤란로 521 (삼성동),37.5090473,127.0608948,Y,Y,N,N,N,N,N,N,N,Y,,,,,강남구,서울특별시
FC002062,쌀롱드무지끄,1.0,민간(대학로 외),2019.0,20.0,010-8826-8364,https://salondemusique.modoo.at/,서울특별시 종로구 창의문로 129 (부암동),37.5923644,126.965995,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001172,"정극장 (구. M시어터, 구.하모니아트홀)",1.0,민간(대학로),2012.0,118.0,02-6221-6485,,서울특별시 종로구 대학로12길 69 (동숭동),37.5818321,127.003427,N,N,N,N,N,N,N,N,N,Y,,,,,종로구,서울특별시
FC003696,이행성극장,1.0,민간(대학로 외),,30.0,,,서울특별시 마포구 동교로9길 83 (망원동),37.5571464,126.9081293,N,N,N,N,N,N,N,N,N,N,,,,,마포구,서울특별시
FC003030,스튜디오 하늘,1.0,민간(대학로 외),,100.0,,https://theater.arko.or.kr/Pages/Main.aspx,서울특별시 종로구 대학로10길 17(동숭동),37.5820961,127.0031785,N,N,N,N,N,N,N,N,N,Y,,,,,종로구,서울특별시
FC001541,꿈나무극장,1.0,공공(기타),2016.0,153.0,02-830-2562,https://www.guroartsvalley.or.kr/user/overall/overallArt5.do,서울특별시 구로구 구로동로26길 54 (구로동),37.4898684,126.88724649999996,N,N,N,N,N,Y,Y,N,Y,Y,,,,,구로구,서울특별시
FC002171,스페이스 청,1.0,민간(대학로 외),,80.0,02-707-3311,http://www.voicetovoice.co.kr/space/main_space.jsp,서울특별시 마포구 신촌로 170 (대흥동) 1층,37.556374,126.9442773,N,Y,Y,N,N,N,N,N,N,Y,,,,,마포구,서울특별시
FC001485,서초문화예술회관(구. 서초구민회관),1.0,공공(문예회관),1989.0,690.0,02-2155-8301,http://www.seocho.go.kr/site/seocho/04/10404021401002015070703.jsp,서울특별시 서초구 강남대로 201 (양재동) 서초구민회관,37.48181,127.03574389999994,N,Y,N,N,N,Y,Y,Y,Y,Y,,,,,서초구,서울특별시
FC003693,정화예술대학교 대학로캠퍼스 정화1관,1.0,민간(대학로),,0.0,,,서울특별시 종로구 동숭1길 1 (동숭동 187-3),37.5800599,127.0046544,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001654,공간씨어터 (폐관),1.0,민간(대학로),,200.0,010-2750-6258,,서울특별시 성북구 한천로 557 (석관동),37.6095064,127.06366890000004,N,N,N,N,N,N,N,N,N,N,,,,,성북구,서울특별시
FC001122,설치극장 정미소 (폐관),1.0,민간(대학로),2002.0,168.0,02-3672-3001,,서울특별시 종로구 이화장길 66 (동숭동),37.5782005,127.00471659999994,N,N,N,N,N,N,N,N,N,Y,,,,,종로구,서울특별시
FC001662,만리동예술인주택,1.0,기타(비공연장),2013.0,50.0,02-3147-1206,https://macoopofficial.wixsite.com/macoop/rentals,서울특별시 중구 만리재로27길 69 (만리동2가),37.5541278,126.9621727,N,N,N,N,N,Y,N,N,Y,Y,,,,,중구,서울특별시
FC001085,소극장 혜화당 (구. 까망소극장),1.0,민간(대학로),1993.0,115.0,02-742-1505,http://blog.naver.com/hehwadang,서울특별시 종로구 대학로12길 63 (동숭동),37.5812279,127.00391100000002,Y,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC003425,신포아트홀,1.0,민간(대학로 외),2022.0,50.0,032-514-2150,https://blog.naver.com/n9016,인천광역시 중구 신포로31번길 6 (관동3가),37.4719449,126.6252219,N,N,N,N,N,N,N,N,N,N,,,,,중구,인천광역시
FC001459,플러스씨어터(구. 컬처스페이스 엔유 구. 쁘티첼 씨어터),1.0,민간(대학로),2010.0,314.0,02-731-9199,,서울특별시 종로구 대학로12길 73 (동숭동),37.5807747,127.00396490000004,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC003267,스페이스T (SPACE T)(경계없는예술센터),1.0,민간(대학로 외),,128.0,,https://www.casf.or.kr/,서울특별시 영등포구 당산로 34(문래동3가),37.5174631,126.8964937,N,N,N,N,N,N,N,N,N,N,,,,,영등포구,서울특별시
FC002097,롯데백화점 [일산],1.0,민간(대학로 외),,340.0,031-909-2622,https://www.lotteshopping.com/branchShopGuide/floorGuideSub?cstr=0011,경기도 고양시 일산동구 중앙로 1283 (장항동),37.6606996,126.7719969,Y,Y,N,Y,Y,Y,Y,N,N,Y,,,,,고양시,경기도
FC002143,송도컨벤시아,1.0,민간(대학로 외),2008.0,5000.0,032-210-1021,http://www.songdoconvensia.com/,인천광역시 연수구 센트럴로 123 (송도동),37.3881764,126.6462177,Y,Y,Y,N,Y,Y,N,N,N,Y,,,,,연수구,인천광역시
FC000372,올웨이즈 씨어터(구.아티스탄홀),1.0,민간(대학로),2003.0,299.0,070-4618-5633,,서울특별시 종로구 대학로 132 (동숭동),37.5830591,127.00208550000002,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001706,신촌극장,1.0,민간(대학로 외),2017.0,40.0,010-4660-1321,https://www.facebook.com/theatresinchon,서울특별시 서대문구 연세로13길 17 (창천동),37.559126600000006,126.9358403,N,N,N,N,N,N,N,N,N,N,,,,,서대문구,서울특별시
FC003580,예술공간 휴서사,1.0,민간(대학로 외),2023.0,100.0,,hueseosa.com,경기도 의정부시 둔야로49번길 29 (의정부동),37.7402315,127.0378666,N,N,N,N,N,N,Y,N,N,N,,,,,의정부시,경기도
FC002740,윤아트홀,1.0,민간(대학로 외),,40.0,031-222-2570,https://yunarthall.modoo.at/,경기도 수원시 팔달구 권광로207번길 28 (인계동),37.2666379,127.0318962,N,N,N,N,N,N,N,N,N,Y,,,,,수원시,경기도
FC003212,솔내아트센터,1.0,민간(대학로 외),2022.0,90.0,031-362-5838,https://blog.naver.com/prologue/PrologueList.naver?blogId=solnae-art&skinType=&skinId=&from=menu&userSelectMenu=true,경기도 시흥시 호현로 42-8(대야동),37.4439538,126.7856452,N,N,N,N,N,N,N,N,N,Y,,,,,시흥시,경기도
FC002662,라이브클럽 락캠프,1.0,기타(비공연장),,150.0,032-518-1245,http://www.rockcamp.co.kr/,인천광역시 부평구 길주로 547 (갈산동),37.5075885,126.7230373,Y,N,N,N,N,N,N,N,N,N,,,,,부평구,인천광역시
FC001703,사랑하니까 이야기다,1.0,민간(대학로 외),2016.0,25.0,,,서울특별시 마포구 동교로 240 (연남동)서울특별시 마포구 연남동  260-28 계림빌딩,37.5612651,126.924438,N,N,N,N,N,N,N,N,N,Y,,,,,마포구,서울특별시
FC002406,카페부부,1.0,기타(비공연장),2014.0,0.0,070-4257-8080,https://blog.naver.com/cafebubu5,서울특별시 마포구 월드컵로15길 27 (망원동),37.5557139,126.9085782,N,Y,N,N,N,N,N,N,N,Y,,,,,마포구,서울특별시
FC001132,올림아트센터 (구.스튜디오76),1.0,민간(대학로),2013.0,210.0,010-5262-4611,https://erang.modoo.at/,서울특별시 종로구 이화장길 99 (동숭동),37.5835101,127.00192219999995,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC000067,광명오픈아트홀,1.0,공공(기타),2009.0,612.0,02-2680-2888,http://www.gm.go.kr/pt/partInfo/pp/pp04/PTMN845.jsp,경기도 광명시 오리로 703 (하안동),37.4632955,126.87067739999998,N,N,N,N,N,Y,Y,Y,Y,Y,,,,,광명시,경기도
FC000773,예술극장 나무와물 (폐관),1.0,민간(대학로),2003.0,154.0,02-762-0810,http://www.mhicon.com/board/bbs/board.php?bo_table=art,서울특별시 종로구 창경궁로 263 (명륜2가),37.5848308,127.00029900000004,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC003565,바른아트센터,1.0,민간(대학로 외),,180.0,,http://www.barunsesang.co.kr/m/10_art_center/art_center0101.php?,경기도 성남시 분당구 야탑로75번길 5 (야탑동),37.4108438,127.1268172,N,N,N,N,N,N,N,N,N,N,,,,,성남시,경기도
FC000057,용인포은아트홀,1.0,공공(문예회관),2012.0,1259.0,031-260-3351,http://yicf.or.kr/main/?skin=guide010101.htm,경기도 용인시 수지구 포은대로 499 (죽전동),37.3256631,127.10469480000006,N,N,N,N,N,Y,Y,Y,Y,Y,,,,,용인시,경기도
FC003545,IM CINEMA (아이엠시네마),1.0,민간(대학로 외),,170.0,,http://www.imcinema.co.kr/,경기도 성남시 분당구 수내로46번길 33 (수내동),37.3787138,127.1151388,N,N,N,N,N,N,N,N,N,N,,,,,성남시,경기도
FC001236,예스24 스테이지(구. DCF대명문화공장),3.0,민간(대학로),2014.0,962.0,02-742-9637,https://yes24stage.com/,서울특별시 종로구 대학로12길 21 (동숭동),37.5827158,127.00324840000007,N,N,N,N,N,N,N,N,N,Y,,,,,종로구,서울특별시
FC002269,엔플러그,1.0,민간(대학로 외),,30.0,02-540-8138,https://www.nplug.kr/,서울특별시 강남구 봉은사로55길 20 (삼성동),37.5119127,127.0443653,N,N,N,N,N,N,N,N,N,N,,,,,강남구,서울특별시
FC001223,서연아트홀 (구. 인아소극장),1.0,민간(대학로),2013.0,150.0,070-5180-5956,,서울특별시 종로구 창경궁로 258 - 9,37.5838644,127.00056100000006,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC001807,작은극장 광야(구. 대학로예술극장 3관) (폐관),1.0,민간(대학로),2017.0,30.0,02-741-9182,https://stgwangya.modoo.at/,서울특별시 종로구 이화장길 100 (동숭동) 쇳대박물관 지하1층,37.5797646,127.00460099999998,N,N,N,N,N,N,N,N,N,N,,,,,종로구,서울특별시
FC002267,스튜디오로그,1.0,민간(대학로 외),,50.0,010-6246-7194,https://studiolog.wixsite.com/studiolog,서울특별시 서대문구 증가로 43-1 (연희동) 101호,37.5717766,126.9292014,N,N,N,N,N,N,N,N,N,N,,,,,서대문구,서울특별시
FC003409,부개사거리소극장,1.0,민간(대학로 외),,0.0,,,인천광역시 부평구 경인로 1075 (부개동),37.4866578,126.7395093,N,N,N,N,N,N,N,N,N,N,,,,,부평구,인천광역시
FC003741,재즈소사이어티 서울(서울브루어리 성수 5층),1.0,민간(대학로 외),,0.0,,,서울특별시 성동구 연무장길 28-12 (성수동2가),37.54307,127.0522841,N,N,N,N,N,N,N,N,N,N,,,,,성동구,서울특별시
FC001677,랑씨어터,1.0,민간(대학로 외),2017.0,77.0,010-7516-1126,http://cafe.daum.net/stagehwanhui,서울특별시 동대문구 회기로 129 (회기동),37.5915578,127.05092519999994,N,N,Y,N,N,N,N,N,N,N,,,,,동대문구,서울특별시
